,lat_cascades,lon_cascades
1880,47.21875,-121.03125
1881,47.21875,-120.96875
1882,47.21875,-120.90625
1883,47.21875,-120.84375
1884,47.21875,-120.78125
1885,47.21875,-120.71875
1886,47.21875,-120.65625
1887,47.21875,-120.59375
1888,47.21875,-120.53125
1889,47.21875,-120.46875
1890,47.21875,-120.40625
1891,47.21875,-120.34375
1892,47.21875,-120.28125
1893,47.21875,-120.21875
1894,47.28125,-121.84375
1895,47.28125,-121.78125
1896,47.28125,-121.71875
1897,47.28125,-121.65625
1898,47.28125,-121.59375
1899,47.28125,-121.53125
1900,47.28125,-121.46875
1901,47.28125,-121.40625
1902,47.28125,-121.34375
1903,47.28125,-121.28125
1904,47.28125,-121.21875
1905,47.28125,-121.15625
1906,47.28125,-121.09375
1907,47.28125,-121.03125
1908,47.28125,-120.96875
1909,47.28125,-120.90625
1910,47.28125,-120.84375
1911,47.28125,-120.78125
1912,47.28125,-120.71875
1913,47.28125,-120.65625
1914,47.28125,-120.59375
1915,47.28125,-120.53125
1916,47.28125,-120.46875
1917,47.28125,-120.40625
1918,47.28125,-120.34375
1919,47.28125,-120.28125
1920,47.28125,-120.21875
1921,47.34375,-121.84375
1922,47.34375,-121.78125
1923,47.34375,-121.71875
1924,47.34375,-121.65625
1925,47.34375,-121.59375
1926,47.34375,-121.53125
1927,47.34375,-121.46875
1928,47.34375,-121.40625
1929,47.34375,-121.34375
1930,47.34375,-121.28125
1931,47.34375,-121.21875
1932,47.34375,-121.15625
1933,47.34375,-121.09375
1934,47.34375,-121.03125
1935,47.34375,-120.96875
1936,47.34375,-120.90625
1937,47.34375,-120.84375
1938,47.34375,-120.78125
1939,47.34375,-120.71875
1940,47.34375,-120.65625
1941,47.34375,-120.59375
1942,47.34375,-120.53125
1943,47.34375,-120.46875
1944,47.34375,-120.40625
1945,47.34375,-120.34375
1946,47.40625,-121.78125
1947,47.40625,-121.71875
1948,47.40625,-121.65625
1949,47.40625,-121.59375
1950,47.40625,-121.53125
1951,47.40625,-121.46875
1952,47.40625,-121.40625
1953,47.40625,-121.34375
1954,47.40625,-121.28125
1955,47.40625,-121.21875
1956,47.40625,-121.15625
1957,47.40625,-121.09375
1958,47.40625,-121.03125
1959,47.40625,-120.96875
1960,47.40625,-120.90625
1961,47.40625,-120.84375
1962,47.40625,-120.78125
1963,47.40625,-120.71875
1964,47.40625,-120.65625
1965,47.40625,-120.59375
1966,47.40625,-120.53125
1967,47.40625,-120.46875
1968,47.40625,-120.40625
1969,47.46875,-121.96875
1970,47.46875,-121.90625
1971,47.46875,-121.84375
1972,47.46875,-121.65625
1973,47.46875,-121.59375
1974,47.46875,-121.53125
1975,47.46875,-121.46875
1976,47.46875,-121.40625
1977,47.46875,-121.34375
1978,47.46875,-121.28125
1979,47.46875,-121.21875
1980,47.46875,-121.15625
1981,47.46875,-121.09375
1982,47.46875,-121.03125
1983,47.46875,-120.96875
1984,47.46875,-120.90625
1985,47.46875,-120.84375
1986,47.46875,-120.78125
1987,47.46875,-120.71875
1988,47.46875,-120.65625
1989,47.46875,-120.59375
1990,47.46875,-120.53125
1991,47.46875,-120.15625
1992,47.53125,-121.71875
1993,47.53125,-121.65625
1994,47.53125,-121.59375
1995,47.53125,-121.53125
1996,47.53125,-121.46875
1997,47.53125,-121.40625
1998,47.53125,-121.34375
1999,47.53125,-121.28125
2000,47.53125,-121.21875
2001,47.53125,-121.15625
2002,47.53125,-121.09375
2003,47.53125,-121.03125
2004,47.53125,-120.96875
2005,47.53125,-120.90625
2006,47.53125,-120.84375
2007,47.53125,-120.78125
2008,47.53125,-120.71875
2009,47.53125,-120.65625
2010,47.53125,-120.59375
2011,47.53125,-120.21875
2012,47.53125,-120.15625
2013,47.53125,-120.09375
2014,47.53125,-120.03125
2015,47.59375,-121.65625
2016,47.59375,-121.59375
2017,47.59375,-121.53125
2018,47.59375,-121.46875
2019,47.59375,-121.40625
2020,47.59375,-121.34375
2021,47.59375,-121.28125
2022,47.59375,-121.21875
2023,47.59375,-121.15625
2024,47.59375,-121.09375
2025,47.59375,-121.03125
2026,47.59375,-120.96875
2027,47.59375,-120.90625
2028,47.59375,-120.84375
2029,47.59375,-120.78125
2030,47.59375,-120.71875
2031,47.59375,-120.65625
2032,47.59375,-120.59375
2033,47.59375,-120.53125
2034,47.59375,-120.46875
2035,47.59375,-120.40625
2036,47.59375,-120.34375
2037,47.59375,-120.28125
2038,47.59375,-120.21875
2039,47.59375,-120.15625
2040,47.59375,-120.09375
2041,47.65625,-121.71875
2042,47.65625,-121.65625
2043,47.65625,-121.59375
2044,47.65625,-121.53125
2045,47.65625,-121.46875
2046,47.65625,-121.40625
2047,47.65625,-121.34375
2048,47.65625,-121.28125
2049,47.65625,-121.21875
2050,47.65625,-121.15625
2051,47.65625,-121.09375
2052,47.65625,-121.03125
2053,47.65625,-120.96875
2054,47.65625,-120.90625
2055,47.65625,-120.84375
2056,47.65625,-120.78125
2057,47.65625,-120.71875
2058,47.65625,-120.65625
2059,47.65625,-120.59375
2060,47.65625,-120.53125
2061,47.65625,-120.46875
2062,47.65625,-120.40625
2063,47.65625,-120.34375
2064,47.65625,-120.28125
2065,47.71875,-122.96875
2066,47.71875,-122.90625
2067,47.71875,-121.71875
2068,47.71875,-121.65625
2069,47.71875,-121.59375
2070,47.71875,-121.53125
2071,47.71875,-121.46875
2072,47.71875,-121.40625
2073,47.71875,-121.34375
2074,47.71875,-121.28125
2075,47.71875,-121.21875
2076,47.71875,-121.15625
2077,47.71875,-121.09375
2078,47.71875,-121.03125
2079,47.71875,-120.96875
2080,47.71875,-120.90625
2081,47.71875,-120.84375
2082,47.71875,-120.78125
2083,47.71875,-120.71875
2084,47.71875,-120.65625
2085,47.71875,-120.59375
2086,47.71875,-120.53125
2087,47.71875,-120.46875
2088,47.71875,-120.40625
2089,47.71875,-120.28125
2090,47.78125,-122.96875
2091,47.78125,-122.90625
2092,47.78125,-121.78125
2093,47.78125,-121.71875
2094,47.78125,-121.65625
2095,47.78125,-121.59375
2096,47.78125,-121.53125
2097,47.78125,-121.46875
2098,47.78125,-121.40625
2099,47.78125,-121.34375
2100,47.78125,-121.28125
2101,47.78125,-121.21875
2102,47.78125,-121.15625
2103,47.78125,-121.09375
2104,47.78125,-121.03125
2105,47.78125,-120.96875
2106,47.78125,-120.90625
2107,47.78125,-120.84375
2108,47.78125,-120.78125
2109,47.78125,-120.71875
2110,47.78125,-120.65625
2111,47.78125,-120.59375
2112,47.78125,-120.53125
2113,47.78125,-120.46875
2114,47.78125,-120.40625
2115,47.78125,-120.34375
2116,47.78125,-120.28125
2117,47.84375,-122.96875
2118,47.84375,-121.59375
2119,47.84375,-121.53125
2120,47.84375,-121.46875
2121,47.84375,-121.40625
2122,47.84375,-121.34375
2123,47.84375,-121.28125
2124,47.84375,-121.21875
2125,47.84375,-121.15625
2126,47.84375,-121.09375
2127,47.84375,-121.03125
2128,47.84375,-120.96875
2129,47.84375,-120.90625
2130,47.84375,-120.84375
2131,47.84375,-120.78125
2132,47.84375,-120.71875
2133,47.84375,-120.65625
2134,47.84375,-120.59375
2135,47.84375,-120.53125
2136,47.84375,-120.46875
2137,47.84375,-120.40625
2138,47.84375,-120.34375
2139,47.84375,-120.28125
2140,47.84375,-120.21875
2141,47.84375,-120.15625
2142,47.90625,-122.96875
2143,47.90625,-121.65625
2144,47.90625,-121.59375
2145,47.90625,-121.53125
2146,47.90625,-121.46875
2147,47.90625,-121.40625
2148,47.90625,-121.34375
2149,47.90625,-121.28125
2150,47.90625,-121.21875
2151,47.90625,-121.15625
2152,47.90625,-121.09375
2153,47.90625,-121.03125
2154,47.90625,-120.96875
2155,47.90625,-120.90625
2156,47.90625,-120.84375
2157,47.90625,-120.78125
2158,47.90625,-120.71875
2159,47.90625,-120.65625
2160,47.90625,-120.59375
2161,47.90625,-120.53125
2162,47.90625,-120.46875
2163,47.90625,-120.40625
2164,47.90625,-120.34375
2165,47.90625,-120.28125
2166,47.90625,-120.21875
2167,47.90625,-120.03125
2168,47.96875,-122.96875
2169,47.96875,-121.71875
2170,47.96875,-121.65625
2171,47.96875,-121.59375
2172,47.96875,-121.53125
2173,47.96875,-121.46875
2174,47.96875,-121.40625
2175,47.96875,-121.34375
2176,47.96875,-121.28125
2177,47.96875,-121.21875
2178,47.96875,-121.15625
2179,47.96875,-121.09375
2180,47.96875,-121.03125
2181,47.96875,-120.96875
2182,47.96875,-120.90625
2183,47.96875,-120.84375
2184,47.96875,-120.78125
2185,47.96875,-120.71875
2186,47.96875,-120.65625
2187,47.96875,-120.59375
2188,47.96875,-120.53125
2189,47.96875,-120.46875
2190,47.96875,-120.40625
2191,47.96875,-120.34375
2192,47.96875,-120.28125
2193,47.96875,-120.21875
2194,47.96875,-120.15625
2195,47.96875,-120.09375
2196,47.96875,-120.03125
2197,47.96875,-119.96875
2198,48.03125,-121.84375
2199,48.03125,-121.78125
2200,48.03125,-121.71875
2201,48.03125,-121.65625
2202,48.03125,-121.59375
2203,48.03125,-121.53125
2204,48.03125,-121.46875
2205,48.03125,-121.40625
2206,48.03125,-121.34375
2207,48.03125,-121.28125
2208,48.03125,-121.21875
2209,48.03125,-121.15625
2210,48.03125,-121.09375
2211,48.03125,-121.03125
2212,48.03125,-120.96875
2213,48.03125,-120.90625
2214,48.03125,-120.84375
2215,48.03125,-120.78125
2216,48.03125,-120.71875
2217,48.03125,-120.65625
2218,48.03125,-120.59375
2219,48.03125,-120.53125
2220,48.03125,-120.46875
2221,48.03125,-120.40625
2222,48.03125,-120.34375
2223,48.03125,-120.28125
2224,48.03125,-120.21875
2225,48.03125,-120.15625
2226,48.03125,-120.09375
2227,48.03125,-120.03125
2228,48.03125,-119.96875
2229,48.03125,-119.78125
2230,48.09375,-121.84375
2231,48.09375,-121.78125
2232,48.09375,-121.71875
2233,48.09375,-121.65625
2234,48.09375,-121.59375
2235,48.09375,-121.53125
2236,48.09375,-121.46875
2237,48.09375,-121.40625
2238,48.09375,-121.34375
2239,48.09375,-121.28125
2240,48.09375,-121.21875
2241,48.09375,-121.15625
2242,48.09375,-121.09375
2243,48.09375,-121.03125
2244,48.09375,-120.96875
2245,48.09375,-120.90625
2246,48.09375,-120.84375
2247,48.09375,-120.78125
2248,48.09375,-120.71875
2249,48.09375,-120.65625
2250,48.09375,-120.59375
2251,48.09375,-120.53125
2252,48.09375,-120.46875
2253,48.09375,-120.40625
2254,48.09375,-120.34375
2255,48.09375,-120.28125
2256,48.09375,-120.21875
2257,48.09375,-120.15625
2258,48.09375,-120.09375
2259,48.09375,-120.03125
2260,48.15625,-121.96875
2261,48.15625,-121.90625
2262,48.15625,-121.84375
2263,48.15625,-121.78125
2264,48.15625,-121.71875
2265,48.15625,-121.65625
2266,48.15625,-121.59375
2267,48.15625,-121.53125
2268,48.15625,-121.46875
2269,48.15625,-121.40625
2270,48.15625,-121.34375
2271,48.15625,-121.28125
2272,48.15625,-121.21875
2273,48.15625,-121.15625
2274,48.15625,-121.09375
2275,48.15625,-121.03125
2276,48.15625,-120.96875
2277,48.15625,-120.90625
2278,48.15625,-120.84375
2279,48.15625,-120.78125
2280,48.15625,-120.71875
2281,48.15625,-120.65625
2282,48.15625,-120.59375
2283,48.15625,-120.53125
2284,48.15625,-120.46875
2285,48.15625,-120.40625
2286,48.15625,-120.34375
2287,48.15625,-120.28125
2288,48.15625,-120.21875
2289,48.15625,-120.15625
2290,48.15625,-120.09375
2291,48.15625,-120.03125
2292,48.15625,-119.96875
2293,48.15625,-119.90625
2294,48.15625,-119.84375
2295,48.21875,-121.90625
2296,48.21875,-121.84375
2297,48.21875,-121.78125
2298,48.21875,-121.71875
2299,48.21875,-121.65625
2300,48.21875,-121.59375
2301,48.21875,-121.53125
2302,48.21875,-121.46875
2303,48.21875,-121.40625
2304,48.21875,-121.34375
2305,48.21875,-121.28125
2306,48.21875,-121.21875
2307,48.21875,-121.15625
2308,48.21875,-121.09375
2309,48.21875,-121.03125
2310,48.21875,-120.96875
2311,48.21875,-120.90625
2312,48.21875,-120.84375
2313,48.21875,-120.78125
2314,48.21875,-120.71875
2315,48.21875,-120.65625
2316,48.21875,-120.59375
2317,48.21875,-120.53125
2318,48.21875,-120.46875
2319,48.21875,-120.40625
2320,48.21875,-120.34375
2321,48.21875,-120.28125
2322,48.21875,-120.21875
2323,48.21875,-120.15625
2324,48.21875,-120.09375
2325,48.21875,-120.03125
2326,48.21875,-119.96875
2327,48.21875,-119.90625
2328,48.21875,-119.84375
2329,48.28125,-121.84375
2330,48.28125,-121.78125
2331,48.28125,-121.71875
2332,48.28125,-121.65625
2333,48.28125,-121.59375
2334,48.28125,-121.53125
2335,48.28125,-121.46875
2336,48.28125,-121.40625
2337,48.28125,-121.34375
2338,48.28125,-121.28125
2339,48.28125,-121.21875
2340,48.28125,-121.15625
2341,48.28125,-121.09375
2342,48.28125,-121.03125
2343,48.28125,-120.96875
2344,48.28125,-120.90625
2345,48.28125,-120.84375
2346,48.28125,-120.78125
2347,48.28125,-120.71875
2348,48.28125,-120.65625
2349,48.28125,-120.59375
2350,48.28125,-120.53125
2351,48.28125,-120.46875
2352,48.28125,-120.40625
2353,48.28125,-120.34375
2354,48.28125,-120.28125
2355,48.28125,-120.21875
2356,48.28125,-120.15625
2357,48.28125,-120.09375
2358,48.28125,-120.03125
2359,48.28125,-119.96875
2360,48.28125,-119.90625
2361,48.28125,-119.84375
2362,48.34375,-122.09375
2363,48.34375,-122.03125
2364,48.34375,-121.96875
2365,48.34375,-121.90625
2366,48.34375,-121.84375
2367,48.34375,-121.78125
2368,48.34375,-121.71875
2369,48.34375,-121.65625
2370,48.34375,-121.59375
2371,48.34375,-121.46875
2372,48.34375,-121.40625
2373,48.34375,-121.34375
2374,48.34375,-121.28125
2375,48.34375,-121.21875
2376,48.34375,-121.15625
2377,48.34375,-121.09375
2378,48.34375,-121.03125
2379,48.34375,-120.96875
2380,48.34375,-120.90625
2381,48.34375,-120.84375
2382,48.34375,-120.78125
2383,48.34375,-120.71875
2384,48.34375,-120.65625
2385,48.34375,-120.59375
2386,48.34375,-120.53125
2387,48.34375,-120.46875
2388,48.34375,-120.40625
2389,48.34375,-120.34375
2390,48.34375,-120.28125
2391,48.34375,-120.21875
2392,48.34375,-120.15625
2393,48.34375,-120.09375
2394,48.34375,-120.03125
2395,48.34375,-119.96875
2396,48.34375,-119.90625
2397,48.34375,-119.84375
2398,48.34375,-119.78125
2399,48.40625,-122.15625
2400,48.40625,-122.09375
2401,48.40625,-122.03125
2402,48.40625,-121.96875
2403,48.40625,-121.90625
2404,48.40625,-121.84375
2405,48.40625,-121.78125
2406,48.40625,-121.71875
2407,48.40625,-121.65625
2408,48.40625,-121.59375
2409,48.40625,-121.53125
2410,48.40625,-121.46875
2411,48.40625,-121.40625
2412,48.40625,-121.34375
2413,48.40625,-121.28125
2414,48.40625,-121.21875
2415,48.40625,-121.15625
2416,48.40625,-121.09375
2417,48.40625,-121.03125
2418,48.40625,-120.96875
2419,48.40625,-120.90625
2420,48.40625,-120.84375
2421,48.40625,-120.78125
2422,48.40625,-120.71875
2423,48.40625,-120.65625
2424,48.40625,-120.59375
2425,48.40625,-120.53125
2426,48.40625,-120.46875
2427,48.40625,-120.40625
2428,48.40625,-120.34375
2429,48.40625,-120.28125
2430,48.40625,-120.21875
2431,48.40625,-120.15625
2432,48.40625,-120.09375
2433,48.40625,-120.03125
2434,48.40625,-119.96875
2435,48.40625,-119.90625
2436,48.40625,-119.84375
2437,48.40625,-119.78125
2438,48.40625,-119.71875
2439,48.40625,-119.65625
2440,48.46875,-122.09375
2441,48.46875,-122.03125
2442,48.46875,-121.96875
2443,48.46875,-121.90625
2444,48.46875,-121.84375
2445,48.46875,-121.78125
2446,48.46875,-121.71875
2447,48.46875,-121.65625
2448,48.46875,-121.53125
2449,48.46875,-121.46875
2450,48.46875,-121.40625
2451,48.46875,-121.34375
2452,48.46875,-121.28125
2453,48.46875,-121.21875
2454,48.46875,-121.15625
2455,48.46875,-121.09375
2456,48.46875,-121.03125
2457,48.46875,-120.96875
2458,48.46875,-120.90625
2459,48.46875,-120.84375
2460,48.46875,-120.78125
2461,48.46875,-120.71875
2462,48.46875,-120.65625
2463,48.46875,-120.59375
2464,48.46875,-120.53125
2465,48.46875,-120.46875
2466,48.46875,-120.40625
2467,48.46875,-120.34375
2468,48.46875,-120.28125
2469,48.46875,-120.21875
2470,48.46875,-120.15625
2471,48.46875,-120.09375
2472,48.46875,-120.03125
2473,48.46875,-119.96875
2474,48.46875,-119.90625
2475,48.46875,-119.84375
2476,48.46875,-119.78125
2477,48.46875,-119.71875
2478,48.53125,-121.71875
2479,48.53125,-121.65625
2480,48.53125,-121.59375
2481,48.53125,-121.53125
2482,48.53125,-121.46875
2483,48.53125,-121.40625
2484,48.53125,-121.34375
2485,48.53125,-121.28125
2486,48.53125,-121.21875
2487,48.53125,-121.15625
2488,48.53125,-121.09375
2489,48.53125,-121.03125
2490,48.53125,-120.96875
2491,48.53125,-120.90625
2492,48.53125,-120.84375
2493,48.53125,-120.78125
2494,48.53125,-120.71875
2495,48.53125,-120.65625
2496,48.53125,-120.59375
2497,48.53125,-120.53125
2498,48.53125,-120.46875
2499,48.53125,-120.40625
2500,48.53125,-120.34375
2501,48.53125,-120.28125
2502,48.53125,-120.21875
2503,48.53125,-120.15625
2504,48.53125,-120.09375
2505,48.53125,-120.03125
2506,48.53125,-119.96875
2507,48.53125,-119.90625
2508,48.53125,-119.84375
2509,48.53125,-119.78125
2510,48.59375,-122.15625
2511,48.59375,-122.09375
2512,48.59375,-122.03125
2513,48.59375,-121.96875
2514,48.59375,-121.90625
2515,48.59375,-121.84375
2516,48.59375,-121.78125
2517,48.59375,-121.71875
2518,48.59375,-121.65625
2519,48.59375,-121.59375
2520,48.59375,-121.53125
2521,48.59375,-121.46875
2522,48.59375,-121.40625
2523,48.59375,-121.34375
2524,48.59375,-121.28125
2525,48.59375,-121.21875
2526,48.59375,-121.15625
2527,48.59375,-121.09375
2528,48.59375,-121.03125
2529,48.59375,-120.96875
2530,48.59375,-120.90625
2531,48.59375,-120.84375
2532,48.59375,-120.78125
2533,48.59375,-120.71875
2534,48.59375,-120.65625
2535,48.59375,-120.59375
2536,48.59375,-120.53125
2537,48.59375,-120.46875
2538,48.59375,-120.40625
2539,48.59375,-120.34375
2540,48.59375,-120.28125
2541,48.59375,-120.21875
2542,48.59375,-120.15625
2543,48.59375,-120.09375
2544,48.59375,-120.03125
2545,48.59375,-119.96875
2546,48.59375,-119.90625
2547,48.59375,-119.84375
2548,48.59375,-119.78125
2549,48.59375,-119.71875
2550,48.65625,-122.15625
2551,48.65625,-122.09375
2552,48.65625,-122.03125
2553,48.65625,-121.96875
2554,48.65625,-121.90625
2555,48.65625,-121.84375
2556,48.65625,-121.78125
2557,48.65625,-121.71875
2558,48.65625,-121.65625
2559,48.65625,-121.59375
2560,48.65625,-121.53125
2561,48.65625,-121.46875
2562,48.65625,-121.40625
2563,48.65625,-121.34375
2564,48.65625,-121.28125
2565,48.65625,-121.21875
2566,48.65625,-121.15625
2567,48.65625,-121.09375
2568,48.65625,-121.03125
2569,48.65625,-120.96875
2570,48.65625,-120.90625
2571,48.65625,-120.84375
2572,48.65625,-120.78125
2573,48.65625,-120.71875
2574,48.65625,-120.65625
2575,48.65625,-120.59375
2576,48.65625,-120.53125
2577,48.65625,-120.46875
2578,48.65625,-120.40625
2579,48.65625,-120.34375
2580,48.65625,-120.28125
2581,48.65625,-120.21875
2582,48.65625,-120.15625
2583,48.65625,-120.09375
2584,48.65625,-120.03125
2585,48.65625,-119.96875
2586,48.65625,-119.90625
2587,48.65625,-119.84375
2588,48.65625,-119.78125
2589,48.65625,-119.71875
2590,48.65625,-119.65625
2591,48.71875,-122.28125
2592,48.71875,-122.09375
2593,48.71875,-122.03125
2594,48.71875,-121.96875
2595,48.71875,-121.90625
2596,48.71875,-121.84375
2597,48.71875,-121.78125
2598,48.71875,-121.71875
2599,48.71875,-121.65625
2600,48.71875,-121.59375
2601,48.71875,-121.53125
2602,48.71875,-121.46875
2603,48.71875,-121.40625
2604,48.71875,-121.34375
2605,48.71875,-121.28125
2606,48.71875,-121.21875
2607,48.71875,-121.15625
2608,48.71875,-121.09375
2609,48.71875,-121.03125
2610,48.71875,-120.96875
2611,48.71875,-120.90625
2612,48.71875,-120.84375
2613,48.71875,-120.78125
2614,48.71875,-120.71875
2615,48.71875,-120.65625
2616,48.71875,-120.59375
2617,48.71875,-120.53125
2618,48.71875,-120.46875
2619,48.71875,-120.40625
2620,48.71875,-120.34375
2621,48.71875,-120.28125
2622,48.71875,-120.21875
2623,48.71875,-120.15625
2624,48.71875,-120.09375
2625,48.71875,-120.03125
2626,48.71875,-119.96875
2627,48.71875,-119.90625
2628,48.71875,-119.84375
2629,48.71875,-119.78125
2630,48.71875,-119.71875
2631,48.71875,-119.65625
2632,48.71875,-119.59375
2633,48.78125,-122.28125
2634,48.78125,-122.15625
2635,48.78125,-122.09375
2636,48.78125,-122.03125
2637,48.78125,-121.96875
2638,48.78125,-121.90625
2639,48.78125,-121.84375
2640,48.78125,-121.78125
2641,48.78125,-121.71875
2642,48.78125,-121.65625
2643,48.78125,-121.59375
2644,48.78125,-121.53125
2645,48.78125,-121.46875
2646,48.78125,-121.40625
2647,48.78125,-121.34375
2648,48.78125,-121.28125
2649,48.78125,-121.21875
2650,48.78125,-121.15625
2651,48.78125,-121.09375
2652,48.78125,-121.03125
2653,48.78125,-120.96875
2654,48.78125,-120.90625
2655,48.78125,-120.84375
2656,48.78125,-120.78125
2657,48.78125,-120.71875
2658,48.78125,-120.65625
2659,48.78125,-120.59375
2660,48.78125,-120.53125
2661,48.78125,-120.46875
2662,48.78125,-120.40625
2663,48.78125,-120.34375
2664,48.78125,-120.28125
2665,48.78125,-120.21875
2666,48.78125,-120.15625
2667,48.78125,-120.09375
2668,48.78125,-120.03125
2669,48.78125,-119.96875
2670,48.78125,-119.90625
2671,48.78125,-119.84375
2672,48.78125,-119.78125
2673,48.78125,-119.71875
2674,48.78125,-119.65625
2675,48.78125,-119.59375
2676,48.84375,-122.21875
2677,48.84375,-122.09375
2678,48.84375,-122.03125
2679,48.84375,-121.96875
2680,48.84375,-121.90625
2681,48.84375,-121.84375
2682,48.84375,-121.78125
2683,48.84375,-121.71875
2684,48.84375,-121.65625
2685,48.84375,-121.59375
2686,48.84375,-121.53125
2687,48.84375,-121.46875
2688,48.84375,-121.40625
2689,48.84375,-121.34375
2690,48.84375,-121.28125
2691,48.84375,-121.21875
2692,48.84375,-121.15625
2693,48.84375,-121.09375
2694,48.84375,-121.03125
2695,48.84375,-120.96875
2696,48.84375,-120.90625
2697,48.84375,-120.84375
2698,48.84375,-120.78125
2699,48.84375,-120.71875
2700,48.84375,-120.65625
2701,48.84375,-120.59375
2702,48.84375,-120.53125
2703,48.84375,-120.46875
2704,48.84375,-120.40625
2705,48.84375,-120.34375
2706,48.84375,-120.28125
2707,48.84375,-120.21875
2708,48.84375,-120.15625
2709,48.84375,-120.09375
2710,48.84375,-120.03125
2711,48.84375,-119.96875
2712,48.84375,-119.90625
2713,48.84375,-119.84375
2714,48.84375,-119.78125
2715,48.84375,-119.71875
2716,48.84375,-119.59375
2717,48.90625,-122.21875
2718,48.90625,-122.15625
2719,48.90625,-122.09375
2720,48.90625,-122.03125
2721,48.90625,-121.96875
2722,48.90625,-121.90625
2723,48.90625,-121.84375
2724,48.90625,-121.78125
2725,48.90625,-121.71875
2726,48.90625,-121.65625
2727,48.90625,-121.59375
2728,48.90625,-121.53125
2729,48.90625,-121.46875
2730,48.90625,-121.40625
2731,48.90625,-121.34375
2732,48.90625,-121.28125
2733,48.90625,-121.21875
2734,48.90625,-121.15625
2735,48.90625,-121.09375
2736,48.90625,-121.03125
2737,48.90625,-120.96875
2738,48.90625,-120.90625
2739,48.90625,-120.84375
2740,48.90625,-120.78125
2741,48.90625,-120.71875
2742,48.90625,-120.65625
2743,48.90625,-120.59375
2744,48.90625,-120.53125
2745,48.90625,-120.46875
2746,48.90625,-120.40625
2747,48.90625,-120.34375
2748,48.90625,-120.28125
2749,48.90625,-120.21875
2750,48.90625,-120.15625
2751,48.90625,-120.09375
2752,48.90625,-120.03125
2753,48.90625,-119.96875
2754,48.90625,-119.90625
2755,48.90625,-119.84375
2756,48.90625,-119.78125
2757,48.90625,-119.71875
2758,48.90625,-119.65625
2759,48.90625,-119.59375
2760,48.90625,-119.53125
2761,48.96875,-122.03125
2762,48.96875,-121.96875
2763,48.96875,-121.90625
2764,48.96875,-121.84375
2765,48.96875,-121.78125
2766,48.96875,-121.71875
2767,48.96875,-121.65625
2768,48.96875,-121.59375
2769,48.96875,-121.53125
2770,48.96875,-121.46875
2771,48.96875,-121.40625
2772,48.96875,-121.34375
2773,48.96875,-121.28125
2774,48.96875,-121.21875
2775,48.96875,-121.15625
2776,48.96875,-121.09375
2777,48.96875,-121.03125
2778,48.96875,-120.96875
2779,48.96875,-120.90625
2780,48.96875,-120.84375
2781,48.96875,-120.78125
2782,48.96875,-120.71875
2783,48.96875,-120.65625
2784,48.96875,-120.59375
2785,48.96875,-120.53125
2786,48.96875,-120.46875
2787,48.96875,-120.40625
2788,48.96875,-120.34375
2789,48.96875,-120.28125
2790,48.96875,-120.21875
2791,48.96875,-120.15625
2792,48.96875,-120.09375
2793,48.96875,-120.03125
2794,48.96875,-119.96875
2795,48.96875,-119.90625
2796,48.96875,-119.84375
2797,48.96875,-119.78125
2798,48.96875,-119.71875
2799,48.96875,-119.59375
