,lat_lowercolorado,lon_lowercolorado
6665,35.84375,-110.15625
6666,35.84375,-110.09375
6667,35.84375,-110.03125
6668,35.84375,-109.96875
6669,35.84375,-109.90625
6670,35.84375,-109.40625
6671,35.84375,-109.34375
6672,35.84375,-109.15625
6673,35.84375,-109.09375
6674,35.84375,-109.03125
6675,35.90625,-115.34375
6676,35.90625,-115.28125
6677,35.90625,-115.21875
6678,35.90625,-115.15625
6679,35.90625,-115.09375
6680,35.90625,-114.71875
6681,35.90625,-114.65625
6682,35.90625,-114.59375
6683,35.90625,-114.53125
6684,35.90625,-114.46875
6685,35.90625,-114.40625
6686,35.90625,-114.34375
6687,35.90625,-114.28125
6688,35.90625,-114.21875
6689,35.90625,-114.15625
6690,35.90625,-114.09375
6691,35.90625,-114.03125
6692,35.90625,-113.96875
6693,35.90625,-113.90625
6694,35.90625,-113.84375
6695,35.90625,-113.78125
6696,35.90625,-113.71875
6697,35.90625,-113.65625
6698,35.90625,-113.59375
6699,35.90625,-113.53125
6700,35.90625,-113.46875
6701,35.90625,-113.40625
6702,35.90625,-113.34375
6703,35.90625,-113.28125
6704,35.90625,-113.21875
6705,35.90625,-113.15625
6706,35.90625,-113.09375
6707,35.90625,-113.03125
6708,35.90625,-112.96875
6709,35.90625,-112.90625
6710,35.90625,-112.84375
6711,35.90625,-112.78125
6712,35.90625,-112.71875
6713,35.90625,-112.65625
6714,35.90625,-112.59375
6715,35.90625,-112.53125
6716,35.90625,-112.46875
6717,35.90625,-112.40625
6718,35.90625,-112.34375
6719,35.90625,-112.28125
6720,35.90625,-112.21875
6721,35.90625,-112.15625
6722,35.90625,-112.09375
6723,35.90625,-111.84375
6724,35.90625,-111.78125
6725,35.90625,-111.71875
6726,35.90625,-111.65625
6727,35.90625,-111.59375
6728,35.90625,-111.53125
6729,35.90625,-111.46875
6730,35.90625,-111.40625
6731,35.90625,-111.34375
6732,35.90625,-111.28125
6733,35.90625,-111.21875
6734,35.90625,-111.15625
6735,35.90625,-111.09375
6736,35.90625,-111.03125
6737,35.90625,-110.96875
6738,35.90625,-110.90625
6739,35.90625,-110.84375
6740,35.90625,-110.78125
6741,35.90625,-110.71875
6742,35.90625,-110.65625
6743,35.90625,-110.59375
6744,35.90625,-110.53125
6745,35.90625,-110.46875
6746,35.90625,-110.40625
6747,35.90625,-110.34375
6748,35.90625,-110.28125
6749,35.90625,-110.21875
6750,35.90625,-110.15625
6751,35.90625,-110.09375
6752,35.90625,-110.03125
6753,35.90625,-109.96875
6754,35.90625,-109.90625
6755,35.90625,-109.09375
6756,35.90625,-109.03125
6757,35.96875,-115.46875
6758,35.96875,-115.40625
6759,35.96875,-115.34375
6760,35.96875,-115.28125
6761,35.96875,-115.21875
6762,35.96875,-115.15625
6763,35.96875,-115.09375
6764,35.96875,-115.03125
6765,35.96875,-114.96875
6766,35.96875,-114.78125
6767,35.96875,-114.71875
6768,35.96875,-114.65625
6769,35.96875,-114.59375
6770,35.96875,-114.53125
6771,35.96875,-114.46875
6772,35.96875,-114.40625
6773,35.96875,-114.34375
6774,35.96875,-114.28125
6775,35.96875,-114.21875
6776,35.96875,-114.15625
6777,35.96875,-114.09375
6778,35.96875,-114.03125
6779,35.96875,-113.96875
6780,35.96875,-113.90625
6781,35.96875,-113.84375
6782,35.96875,-113.78125
6783,35.96875,-113.71875
6784,35.96875,-113.65625
6785,35.96875,-113.59375
6786,35.96875,-113.53125
6787,35.96875,-113.46875
6788,35.96875,-113.40625
6789,35.96875,-113.34375
6790,35.96875,-113.28125
6791,35.96875,-113.21875
6792,35.96875,-113.15625
6793,35.96875,-113.09375
6794,35.96875,-113.03125
6795,35.96875,-112.96875
6796,35.96875,-112.90625
6797,35.96875,-112.84375
6798,35.96875,-112.78125
6799,35.96875,-112.71875
6800,35.96875,-112.65625
6801,35.96875,-112.59375
6802,35.96875,-112.53125
6803,35.96875,-112.46875
6804,35.96875,-112.40625
6805,35.96875,-112.34375
6806,35.96875,-112.28125
6807,35.96875,-112.21875
6808,35.96875,-112.15625
6809,35.96875,-112.09375
6810,35.96875,-111.84375
6811,35.96875,-111.78125
6812,35.96875,-111.71875
6813,35.96875,-111.65625
6814,35.96875,-111.59375
6815,35.96875,-111.53125
6816,35.96875,-111.46875
6817,35.96875,-111.40625
6818,35.96875,-111.34375
6819,35.96875,-111.28125
6820,35.96875,-111.21875
6821,35.96875,-111.15625
6822,35.96875,-111.09375
6823,35.96875,-111.03125
6824,35.96875,-110.96875
6825,35.96875,-110.90625
6826,35.96875,-110.84375
6827,35.96875,-110.78125
6828,35.96875,-110.71875
6829,35.96875,-110.65625
6830,35.96875,-110.59375
6831,35.96875,-110.53125
6832,35.96875,-110.46875
6833,35.96875,-110.40625
6834,35.96875,-110.34375
6835,35.96875,-110.28125
6836,35.96875,-110.21875
6837,35.96875,-110.15625
6838,35.96875,-110.09375
6839,35.96875,-110.03125
6840,35.96875,-109.96875
6841,35.96875,-109.90625
6842,35.96875,-109.03125
6843,35.96875,-108.96875
6844,36.03125,-115.46875
6845,36.03125,-115.40625
6846,36.03125,-115.34375
6847,36.03125,-115.28125
6848,36.03125,-115.21875
6849,36.03125,-115.15625
6850,36.03125,-115.09375
6851,36.03125,-115.03125
6852,36.03125,-114.96875
6853,36.03125,-114.90625
6854,36.03125,-114.84375
6855,36.03125,-114.78125
6856,36.03125,-114.71875
6857,36.03125,-114.65625
6858,36.03125,-114.59375
6859,36.03125,-114.53125
6860,36.03125,-114.46875
6861,36.03125,-114.40625
6862,36.03125,-114.34375
6863,36.03125,-114.28125
6864,36.03125,-114.21875
6865,36.03125,-114.15625
6866,36.03125,-114.09375
6867,36.03125,-114.03125
6868,36.03125,-113.96875
6869,36.03125,-113.90625
6870,36.03125,-113.84375
6871,36.03125,-113.78125
6872,36.03125,-113.71875
6873,36.03125,-113.65625
6874,36.03125,-113.59375
6875,36.03125,-113.53125
6876,36.03125,-113.46875
6877,36.03125,-113.40625
6878,36.03125,-113.34375
6879,36.03125,-113.28125
6880,36.03125,-113.21875
6881,36.03125,-113.15625
6882,36.03125,-113.09375
6883,36.03125,-113.03125
6884,36.03125,-112.96875
6885,36.03125,-112.90625
6886,36.03125,-112.84375
6887,36.03125,-112.78125
6888,36.03125,-112.71875
6889,36.03125,-112.65625
6890,36.03125,-112.59375
6891,36.03125,-112.53125
6892,36.03125,-112.46875
6893,36.03125,-112.40625
6894,36.03125,-112.34375
6895,36.03125,-112.28125
6896,36.03125,-112.21875
6897,36.03125,-112.15625
6898,36.03125,-112.03125
6899,36.03125,-111.96875
6900,36.03125,-111.90625
6901,36.03125,-111.78125
6902,36.03125,-111.71875
6903,36.03125,-111.65625
6904,36.03125,-111.59375
6905,36.03125,-111.53125
6906,36.03125,-111.46875
6907,36.03125,-111.40625
6908,36.03125,-111.34375
6909,36.03125,-111.28125
6910,36.03125,-111.21875
6911,36.03125,-111.15625
6912,36.03125,-111.09375
6913,36.03125,-111.03125
6914,36.03125,-110.96875
6915,36.03125,-110.90625
6916,36.03125,-110.84375
6917,36.03125,-110.78125
6918,36.03125,-110.71875
6919,36.03125,-110.65625
6920,36.03125,-110.59375
6921,36.03125,-110.53125
6922,36.03125,-110.46875
6923,36.03125,-110.40625
6924,36.03125,-110.34375
6925,36.03125,-110.28125
6926,36.03125,-110.21875
6927,36.03125,-110.15625
6928,36.03125,-110.09375
6929,36.03125,-110.03125
6930,36.03125,-109.96875
6931,36.09375,-115.46875
6932,36.09375,-115.40625
6933,36.09375,-115.34375
6934,36.09375,-115.28125
6935,36.09375,-115.21875
6936,36.09375,-115.15625
6937,36.09375,-115.09375
6938,36.09375,-115.03125
6939,36.09375,-114.96875
6940,36.09375,-114.90625
6941,36.09375,-114.84375
6942,36.09375,-114.78125
6943,36.09375,-114.71875
6944,36.09375,-114.65625
6945,36.09375,-114.59375
6946,36.09375,-114.53125
6947,36.09375,-114.46875
6948,36.09375,-114.40625
6949,36.09375,-114.34375
6950,36.09375,-114.28125
6951,36.09375,-114.21875
6952,36.09375,-114.15625
6953,36.09375,-114.09375
6954,36.09375,-114.03125
6955,36.09375,-113.96875
6956,36.09375,-113.90625
6957,36.09375,-113.84375
6958,36.09375,-113.78125
6959,36.09375,-113.71875
6960,36.09375,-113.65625
6961,36.09375,-113.59375
6962,36.09375,-113.53125
6963,36.09375,-113.46875
6964,36.09375,-113.40625
6965,36.09375,-113.34375
6966,36.09375,-113.28125
6967,36.09375,-113.21875
6968,36.09375,-113.15625
6969,36.09375,-113.09375
6970,36.09375,-113.03125
6971,36.09375,-112.96875
6972,36.09375,-112.90625
6973,36.09375,-112.84375
6974,36.09375,-112.78125
6975,36.09375,-112.71875
6976,36.09375,-112.65625
6977,36.09375,-112.59375
6978,36.09375,-112.53125
6979,36.09375,-112.46875
6980,36.09375,-112.40625
6981,36.09375,-112.34375
6982,36.09375,-112.28125
6983,36.09375,-112.21875
6984,36.09375,-112.15625
6985,36.09375,-112.09375
6986,36.09375,-112.03125
6987,36.09375,-111.96875
6988,36.09375,-111.90625
6989,36.09375,-111.84375
6990,36.09375,-111.78125
6991,36.09375,-111.71875
6992,36.09375,-111.65625
6993,36.09375,-111.59375
6994,36.09375,-111.53125
6995,36.09375,-111.46875
6996,36.09375,-111.40625
6997,36.09375,-111.34375
6998,36.09375,-111.28125
6999,36.09375,-111.21875
7000,36.09375,-111.15625
7001,36.09375,-111.09375
7002,36.09375,-111.03125
7003,36.09375,-110.96875
7004,36.09375,-110.90625
7005,36.09375,-110.84375
7006,36.09375,-110.78125
7007,36.09375,-110.71875
7008,36.09375,-110.65625
7009,36.09375,-110.59375
7010,36.09375,-110.53125
7011,36.09375,-110.46875
7012,36.09375,-110.40625
7013,36.09375,-110.34375
7014,36.09375,-110.28125
7015,36.09375,-110.21875
7016,36.09375,-110.15625
7017,36.09375,-110.09375
7018,36.09375,-110.03125
7019,36.09375,-109.96875
7020,36.15625,-115.53125
7021,36.15625,-115.46875
7022,36.15625,-115.40625
7023,36.15625,-115.34375
7024,36.15625,-115.28125
7025,36.15625,-115.21875
7026,36.15625,-115.15625
7027,36.15625,-115.09375
7028,36.15625,-115.03125
7029,36.15625,-114.96875
7030,36.15625,-114.90625
7031,36.15625,-114.84375
7032,36.15625,-114.78125
7033,36.15625,-114.71875
7034,36.15625,-114.65625
7035,36.15625,-114.59375
7036,36.15625,-114.53125
7037,36.15625,-114.46875
7038,36.15625,-114.40625
7039,36.15625,-114.34375
7040,36.15625,-114.28125
7041,36.15625,-114.21875
7042,36.15625,-114.15625
7043,36.15625,-114.09375
7044,36.15625,-114.03125
7045,36.15625,-113.96875
7046,36.15625,-113.90625
7047,36.15625,-113.84375
7048,36.15625,-113.78125
7049,36.15625,-113.71875
7050,36.15625,-113.65625
7051,36.15625,-113.59375
7052,36.15625,-113.53125
7053,36.15625,-113.46875
7054,36.15625,-113.40625
7055,36.15625,-113.34375
7056,36.15625,-113.28125
7057,36.15625,-113.21875
7058,36.15625,-113.15625
7059,36.15625,-113.09375
7060,36.15625,-113.03125
7061,36.15625,-112.96875
7062,36.15625,-112.90625
7063,36.15625,-112.84375
7064,36.15625,-112.78125
7065,36.15625,-112.71875
7066,36.15625,-112.65625
7067,36.15625,-112.59375
7068,36.15625,-112.53125
7069,36.15625,-112.46875
7070,36.15625,-112.40625
7071,36.15625,-112.34375
7072,36.15625,-112.28125
7073,36.15625,-112.21875
7074,36.15625,-112.15625
7075,36.15625,-112.09375
7076,36.15625,-112.03125
7077,36.15625,-111.90625
7078,36.15625,-111.84375
7079,36.15625,-111.78125
7080,36.15625,-111.71875
7081,36.15625,-111.65625
7082,36.15625,-111.59375
7083,36.15625,-111.53125
7084,36.15625,-111.46875
7085,36.15625,-111.40625
7086,36.15625,-111.34375
7087,36.15625,-111.28125
7088,36.15625,-111.21875
7089,36.15625,-111.15625
7090,36.15625,-111.09375
7091,36.15625,-111.03125
7092,36.15625,-110.96875
7093,36.15625,-110.90625
7094,36.15625,-110.84375
7095,36.15625,-110.78125
7096,36.15625,-110.71875
7097,36.15625,-110.65625
7098,36.15625,-110.59375
7099,36.15625,-110.53125
7100,36.15625,-110.46875
7101,36.15625,-110.40625
7102,36.15625,-110.34375
7103,36.15625,-110.28125
7104,36.15625,-110.21875
7105,36.15625,-110.15625
7106,36.15625,-110.09375
7107,36.15625,-110.03125
7108,36.15625,-109.96875
7109,36.21875,-115.53125
7110,36.21875,-115.46875
7111,36.21875,-115.40625
7112,36.21875,-115.34375
7113,36.21875,-115.28125
7114,36.21875,-115.21875
7115,36.21875,-115.15625
7116,36.21875,-115.09375
7117,36.21875,-115.03125
7118,36.21875,-114.96875
7119,36.21875,-114.90625
7120,36.21875,-114.84375
7121,36.21875,-114.78125
7122,36.21875,-114.71875
7123,36.21875,-114.65625
7124,36.21875,-114.59375
7125,36.21875,-114.53125
7126,36.21875,-114.46875
7127,36.21875,-114.40625
7128,36.21875,-114.34375
7129,36.21875,-114.28125
7130,36.21875,-114.21875
7131,36.21875,-114.15625
7132,36.21875,-114.09375
7133,36.21875,-114.03125
7134,36.21875,-113.96875
7135,36.21875,-113.90625
7136,36.21875,-113.84375
7137,36.21875,-113.78125
7138,36.21875,-113.71875
7139,36.21875,-113.65625
7140,36.21875,-113.59375
7141,36.21875,-113.53125
7142,36.21875,-113.46875
7143,36.21875,-113.40625
7144,36.21875,-113.34375
7145,36.21875,-113.28125
7146,36.21875,-113.21875
7147,36.21875,-113.15625
7148,36.21875,-113.09375
7149,36.21875,-113.03125
7150,36.21875,-112.96875
7151,36.21875,-112.90625
7152,36.21875,-112.84375
7153,36.21875,-112.78125
7154,36.21875,-112.71875
7155,36.21875,-112.65625
7156,36.21875,-112.59375
7157,36.21875,-112.53125
7158,36.21875,-112.46875
7159,36.21875,-112.40625
7160,36.21875,-112.34375
7161,36.21875,-112.28125
7162,36.21875,-112.21875
7163,36.21875,-111.90625
7164,36.21875,-111.84375
7165,36.21875,-111.78125
7166,36.21875,-111.71875
7167,36.21875,-111.65625
7168,36.21875,-111.59375
7169,36.21875,-111.53125
7170,36.21875,-111.46875
7171,36.21875,-111.40625
7172,36.21875,-111.34375
7173,36.21875,-111.28125
7174,36.21875,-111.21875
7175,36.21875,-111.15625
7176,36.21875,-111.09375
7177,36.21875,-111.03125
7178,36.21875,-110.96875
7179,36.21875,-110.90625
7180,36.21875,-110.84375
7181,36.21875,-110.78125
7182,36.21875,-110.71875
7183,36.21875,-110.65625
7184,36.21875,-110.59375
7185,36.21875,-110.53125
7186,36.21875,-110.46875
7187,36.21875,-110.40625
7188,36.21875,-110.34375
7189,36.21875,-110.28125
7190,36.21875,-110.21875
7191,36.21875,-110.15625
7192,36.21875,-110.09375
7193,36.21875,-110.03125
7194,36.21875,-109.96875
7195,36.21875,-109.90625
7196,36.28125,-115.53125
7197,36.28125,-115.46875
7198,36.28125,-115.40625
7199,36.28125,-115.34375
7200,36.28125,-115.28125
7201,36.28125,-115.21875
7202,36.28125,-115.15625
7203,36.28125,-115.09375
7204,36.28125,-115.03125
7205,36.28125,-114.96875
7206,36.28125,-114.90625
7207,36.28125,-114.84375
7208,36.28125,-114.78125
7209,36.28125,-114.71875
7210,36.28125,-114.65625
7211,36.28125,-114.59375
7212,36.28125,-114.53125
7213,36.28125,-114.46875
7214,36.28125,-114.40625
7215,36.28125,-114.34375
7216,36.28125,-114.28125
7217,36.28125,-114.21875
7218,36.28125,-114.15625
7219,36.28125,-114.09375
7220,36.28125,-114.03125
7221,36.28125,-113.96875
7222,36.28125,-113.90625
7223,36.28125,-113.84375
7224,36.28125,-113.78125
7225,36.28125,-113.71875
7226,36.28125,-113.65625
7227,36.28125,-113.59375
7228,36.28125,-113.53125
7229,36.28125,-113.46875
7230,36.28125,-113.40625
7231,36.28125,-113.34375
7232,36.28125,-113.28125
7233,36.28125,-113.21875
7234,36.28125,-113.15625
7235,36.28125,-113.09375
7236,36.28125,-113.03125
7237,36.28125,-112.96875
7238,36.28125,-112.90625
7239,36.28125,-112.84375
7240,36.28125,-112.78125
7241,36.28125,-112.71875
7242,36.28125,-112.65625
7243,36.28125,-112.59375
7244,36.28125,-112.53125
7245,36.28125,-112.46875
7246,36.28125,-112.40625
7247,36.28125,-112.34375
7248,36.28125,-112.28125
7249,36.28125,-111.96875
7250,36.28125,-111.90625
7251,36.28125,-111.84375
7252,36.28125,-111.78125
7253,36.28125,-111.71875
7254,36.28125,-111.65625
7255,36.28125,-111.59375
7256,36.28125,-111.53125
7257,36.28125,-111.46875
7258,36.28125,-111.40625
7259,36.28125,-111.34375
7260,36.28125,-111.28125
7261,36.28125,-111.21875
7262,36.28125,-111.15625
7263,36.28125,-111.09375
7264,36.28125,-111.03125
7265,36.28125,-110.96875
7266,36.28125,-110.90625
7267,36.28125,-110.84375
7268,36.28125,-110.78125
7269,36.28125,-110.71875
7270,36.28125,-110.65625
7271,36.28125,-110.59375
7272,36.28125,-110.53125
7273,36.28125,-110.46875
7274,36.28125,-110.40625
7275,36.28125,-110.34375
7276,36.28125,-110.28125
7277,36.28125,-110.21875
7278,36.28125,-110.15625
7279,36.28125,-110.09375
7280,36.28125,-110.03125
7281,36.28125,-109.96875
7282,36.28125,-109.90625
7283,36.28125,-109.84375
7284,36.34375,-115.53125
7285,36.34375,-115.46875
7286,36.34375,-115.40625
7287,36.34375,-115.34375
7288,36.34375,-115.28125
7289,36.34375,-115.21875
7290,36.34375,-115.15625
7291,36.34375,-115.09375
7292,36.34375,-115.03125
7293,36.34375,-114.96875
7294,36.34375,-114.90625
7295,36.34375,-114.84375
7296,36.34375,-114.78125
7297,36.34375,-114.71875
7298,36.34375,-114.65625
7299,36.34375,-114.59375
7300,36.34375,-114.53125
7301,36.34375,-114.46875
7302,36.34375,-114.40625
7303,36.34375,-114.34375
7304,36.34375,-114.28125
7305,36.34375,-114.21875
7306,36.34375,-114.15625
7307,36.34375,-114.09375
7308,36.34375,-114.03125
7309,36.34375,-113.96875
7310,36.34375,-113.90625
7311,36.34375,-113.84375
7312,36.34375,-113.78125
7313,36.34375,-113.71875
7314,36.34375,-113.65625
7315,36.34375,-113.59375
7316,36.34375,-113.53125
7317,36.34375,-113.46875
7318,36.34375,-113.40625
7319,36.34375,-113.34375
7320,36.34375,-113.28125
7321,36.34375,-113.21875
7322,36.34375,-113.15625
7323,36.34375,-113.09375
7324,36.34375,-113.03125
7325,36.34375,-112.96875
7326,36.34375,-112.90625
7327,36.34375,-112.84375
7328,36.34375,-112.78125
7329,36.34375,-112.71875
7330,36.34375,-112.65625
7331,36.34375,-112.59375
7332,36.34375,-112.53125
7333,36.34375,-112.46875
7334,36.34375,-112.40625
7335,36.34375,-111.96875
7336,36.34375,-111.90625
7337,36.34375,-111.84375
7338,36.34375,-111.78125
7339,36.34375,-111.71875
7340,36.34375,-111.65625
7341,36.34375,-111.59375
7342,36.34375,-111.53125
7343,36.34375,-111.46875
7344,36.34375,-111.40625
7345,36.34375,-111.34375
7346,36.34375,-111.28125
7347,36.34375,-111.21875
7348,36.34375,-111.15625
7349,36.34375,-111.09375
7350,36.34375,-111.03125
7351,36.34375,-110.96875
7352,36.34375,-110.90625
7353,36.34375,-110.84375
7354,36.34375,-110.78125
7355,36.34375,-110.71875
7356,36.34375,-110.65625
7357,36.34375,-110.59375
7358,36.34375,-110.53125
7359,36.34375,-110.46875
7360,36.34375,-110.40625
7361,36.34375,-110.34375
7362,36.34375,-110.28125
7363,36.34375,-110.21875
7364,36.34375,-110.15625
7365,36.34375,-110.09375
7366,36.34375,-110.03125
7367,36.34375,-109.96875
7368,36.34375,-109.90625
7369,36.34375,-109.84375
7370,36.40625,-115.65625
7371,36.40625,-115.59375
7372,36.40625,-115.53125
7373,36.40625,-115.46875
7374,36.40625,-115.40625
7375,36.40625,-115.34375
7376,36.40625,-115.28125
7377,36.40625,-115.21875
7378,36.40625,-115.15625
7379,36.40625,-115.09375
7380,36.40625,-115.03125
7381,36.40625,-114.96875
7382,36.40625,-114.90625
7383,36.40625,-114.84375
7384,36.40625,-114.78125
7385,36.40625,-114.71875
7386,36.40625,-114.65625
7387,36.40625,-114.59375
7388,36.40625,-114.53125
7389,36.40625,-114.46875
7390,36.40625,-114.40625
7391,36.40625,-114.34375
7392,36.40625,-114.28125
7393,36.40625,-114.21875
7394,36.40625,-114.15625
7395,36.40625,-114.09375
7396,36.40625,-114.03125
7397,36.40625,-113.96875
7398,36.40625,-113.90625
7399,36.40625,-113.84375
7400,36.40625,-113.78125
7401,36.40625,-113.71875
7402,36.40625,-113.65625
7403,36.40625,-113.59375
7404,36.40625,-113.53125
7405,36.40625,-113.46875
7406,36.40625,-113.40625
7407,36.40625,-113.34375
7408,36.40625,-113.28125
7409,36.40625,-113.21875
7410,36.40625,-113.09375
7411,36.40625,-113.03125
7412,36.40625,-112.96875
7413,36.40625,-112.90625
7414,36.40625,-112.84375
7415,36.40625,-112.78125
7416,36.40625,-112.71875
7417,36.40625,-112.65625
7418,36.40625,-112.59375
7419,36.40625,-112.53125
7420,36.40625,-112.46875
7421,36.40625,-112.40625
7422,36.40625,-111.96875
7423,36.40625,-111.90625
7424,36.40625,-111.84375
7425,36.40625,-111.78125
7426,36.40625,-111.71875
7427,36.40625,-111.65625
7428,36.40625,-111.59375
7429,36.40625,-111.53125
7430,36.40625,-111.46875
7431,36.40625,-111.40625
7432,36.40625,-111.34375
7433,36.40625,-111.28125
7434,36.40625,-111.21875
7435,36.40625,-111.15625
7436,36.40625,-111.09375
7437,36.40625,-111.03125
7438,36.40625,-110.96875
7439,36.40625,-110.90625
7440,36.40625,-110.84375
7441,36.40625,-110.78125
7442,36.40625,-110.71875
7443,36.40625,-110.65625
7444,36.40625,-110.59375
7445,36.40625,-110.53125
7446,36.40625,-110.46875
7447,36.40625,-110.40625
7448,36.40625,-110.34375
7449,36.40625,-110.28125
7450,36.40625,-110.21875
7451,36.40625,-110.15625
7452,36.40625,-110.09375
7453,36.40625,-110.03125
7454,36.40625,-109.96875
7455,36.46875,-115.65625
7456,36.46875,-115.59375
7457,36.46875,-115.53125
7458,36.46875,-115.46875
7459,36.46875,-115.40625
7460,36.46875,-115.34375
7461,36.46875,-115.28125
7462,36.46875,-115.21875
7463,36.46875,-115.15625
7464,36.46875,-115.09375
7465,36.46875,-115.03125
7466,36.46875,-114.96875
7467,36.46875,-114.90625
7468,36.46875,-114.84375
7469,36.46875,-114.78125
7470,36.46875,-114.71875
7471,36.46875,-114.65625
7472,36.46875,-114.59375
7473,36.46875,-114.53125
7474,36.46875,-114.46875
7475,36.46875,-114.40625
7476,36.46875,-114.34375
7477,36.46875,-114.28125
7478,36.46875,-114.21875
7479,36.46875,-114.15625
7480,36.46875,-114.09375
7481,36.46875,-114.03125
7482,36.46875,-113.96875
7483,36.46875,-113.90625
7484,36.46875,-113.84375
7485,36.46875,-113.78125
7486,36.46875,-113.71875
7487,36.46875,-113.65625
7488,36.46875,-113.59375
7489,36.46875,-113.53125
7490,36.46875,-113.46875
7491,36.46875,-113.40625
7492,36.46875,-113.34375
7493,36.46875,-113.28125
7494,36.46875,-113.21875
7495,36.46875,-113.15625
7496,36.46875,-113.09375
7497,36.46875,-113.03125
7498,36.46875,-112.96875
7499,36.46875,-112.90625
7500,36.46875,-112.84375
7501,36.46875,-112.78125
7502,36.46875,-112.71875
7503,36.46875,-112.65625
7504,36.46875,-112.59375
7505,36.46875,-112.53125
7506,36.46875,-112.46875
7507,36.46875,-111.96875
7508,36.46875,-111.90625
7509,36.46875,-111.84375
7510,36.46875,-111.78125
7511,36.46875,-111.71875
7512,36.46875,-111.65625
7513,36.46875,-111.59375
7514,36.46875,-111.53125
7515,36.46875,-111.46875
7516,36.46875,-111.40625
7517,36.46875,-111.34375
7518,36.46875,-111.28125
7519,36.46875,-111.21875
7520,36.46875,-111.15625
7521,36.46875,-111.09375
7522,36.46875,-111.03125
7523,36.46875,-110.96875
7524,36.46875,-110.90625
7525,36.46875,-110.84375
7526,36.46875,-110.78125
7527,36.46875,-110.71875
7528,36.46875,-110.65625
7529,36.46875,-110.59375
7530,36.46875,-110.53125
7531,36.46875,-110.46875
7532,36.46875,-110.40625
7533,36.46875,-110.34375
7534,36.46875,-110.28125
7535,36.46875,-110.21875
7536,36.46875,-110.15625
7537,36.46875,-110.09375
7538,36.46875,-110.03125
7539,36.53125,-115.59375
7540,36.53125,-115.53125
7541,36.53125,-115.46875
7542,36.53125,-115.40625
7543,36.53125,-115.34375
7544,36.53125,-115.28125
7545,36.53125,-115.21875
7546,36.53125,-115.15625
7547,36.53125,-115.09375
7548,36.53125,-115.03125
7549,36.53125,-114.96875
7550,36.53125,-114.90625
7551,36.53125,-114.84375
7552,36.53125,-114.78125
7553,36.53125,-114.71875
7554,36.53125,-114.65625
7555,36.53125,-114.59375
7556,36.53125,-114.53125
7557,36.53125,-114.46875
7558,36.53125,-114.40625
7559,36.53125,-114.34375
7560,36.53125,-114.28125
7561,36.53125,-114.21875
7562,36.53125,-114.15625
7563,36.53125,-114.09375
7564,36.53125,-114.03125
7565,36.53125,-113.96875
7566,36.53125,-113.90625
7567,36.53125,-113.84375
7568,36.53125,-113.78125
7569,36.53125,-113.71875
7570,36.53125,-113.65625
7571,36.53125,-113.59375
7572,36.53125,-113.53125
7573,36.53125,-113.46875
7574,36.53125,-113.40625
7575,36.53125,-113.34375
7576,36.53125,-113.28125
7577,36.53125,-113.21875
7578,36.53125,-113.15625
7579,36.53125,-113.09375
7580,36.53125,-113.03125
7581,36.53125,-112.96875
7582,36.53125,-112.90625
7583,36.53125,-112.84375
7584,36.53125,-112.78125
7585,36.53125,-112.71875
7586,36.53125,-112.65625
7587,36.53125,-112.59375
7588,36.53125,-112.53125
7589,36.53125,-112.46875
7590,36.53125,-112.03125
7591,36.53125,-111.96875
7592,36.53125,-111.90625
7593,36.53125,-111.84375
7594,36.53125,-111.78125
7595,36.53125,-111.71875
7596,36.53125,-111.65625
7597,36.53125,-111.59375
7598,36.53125,-111.53125
7599,36.53125,-111.46875
7600,36.53125,-111.40625
7601,36.53125,-111.34375
7602,36.53125,-111.28125
7603,36.53125,-111.21875
7604,36.53125,-111.15625
7605,36.53125,-110.96875
7606,36.53125,-110.90625
7607,36.53125,-110.84375
7608,36.53125,-110.78125
7609,36.53125,-110.71875
7610,36.53125,-110.65625
7611,36.53125,-110.59375
